"SEQN","SDDSRVYR","RIDSTATR","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","RIAGENDR","RIDAGEYR","RIDRETH3","DMDEDUC2","DMDMARTL","INDFMPIR","age_cluster","FIPR_cluster"
86334,9,2,17442.134838,18262.647572,2,130,1,72,7,4,3,1.98,3,2
86336,9,2,34134.470101,33815.795957,1,131,2,62,3,4,1,2.09,2,2
86338,9,2,16753.798695,16604.281793,1,121,1,55,1,2,1,0.67,2,1
86342,9,2,29057.327958,29890.378965,2,126,1,31,3,3,5,1.17,1,1
86343,9,2,16041.924392,16598.29782,2,129,1,54,6,3,1,5,2,3
86347,9,2,27324.449188,29622.780837,2,132,1,54,3,3,3,0.84,2,1
86348,9,2,25455.929685,26465.403227,1,129,1,35,6,5,1,5,1,3
86349,9,2,19508.930435,19359.586207,1,129,1,71,6,3,1,5,3,3
86350,9,2,33426.76683,34976.454459,2,127,2,49,1,3,1,4.94,2,3
86351,9,2,96816.143819,99287.934073,1,131,1,53,3,3,1,3.45,2,2
86352,9,2,23499.841804,23544.538428,2,129,2,31,4,5,5,2.29,1,2
86354,9,2,25064.107699,26055.544114,1,120,1,37,1,3,1,1.65,1,2
86356,9,2,15415.161445,16341.919117,1,133,2,49,1,2,1,0.95,2,1
86357,9,2,10254.081934,10475.60658,2,125,2,75,2,5,2,5,3,3
86358,9,2,159926.578514,157119.706349,1,120,2,62,3,3,1,2.1,2,2
86359,9,2,99111.959959,102178.453475,1,130,1,37,3,3,5,4.38,1,3
86360,9,2,25056.11811,25450.100098,1,125,1,50,2,2,1,0.43,2,1
86361,9,2,56260.232421,58731.531751,1,130,2,76,3,4,1,3.4,3,2
86362,9,2,26883.989504,30079.200754,1,122,1,58,1,4,3,0.08,2,1
86364,9,2,114675.721601,119923.095435,1,122,2,42,3,3,6,4.95,2,3
86365,9,2,9594.519522,9267.012544,1,121,1,68,1,1,1,1.19,3,1
86366,9,2,165617.588512,171732.581851,2,127,2,53,3,5,3,5,2,3
86367,9,2,31461.400481,31180.627671,1,130,1,48,1,4,6,0.8,2,1
86368,9,2,27970.614929,28717.277878,1,129,1,52,4,3,1,5,2,3
86379,9,2,27901.717685,27765.51651,1,125,1,42,3,3,3,1.27,2,1
86383,9,2,8501.008164,11232.633659,1,133,2,78,2,1,5,5,3,3
86384,9,2,52119.841331,53558.805067,2,130,2,37,3,1,3,0.5,1,1
86386,9,2,8507.235469,8456.879105,1,124,1,72,2,2,1,0.47,3,1
86393,9,2,15244.963068,15234.229744,2,129,1,45,6,3,1,2.88,2,2
86394,9,2,28828.409621,29673.848195,1,127,1,38,2,3,6,2.11,1,2
86396,9,2,30694.287868,32758.648814,1,120,1,27,1,1,1,2.85,1,2
86399,9,2,16048.989903,17037.191893,2,130,2,35,6,3,1,2.46,1,2
86400,9,2,9632.695762,9223.528226,1,128,2,62,1,1,1,1.07,2,1
86404,9,2,13902.596409,14856.89084,2,126,1,80,3,3,1,1.56,3,2
86405,9,2,13779.979256,14340.523275,1,125,1,80,4,4,2,1.33,3,2
86406,9,2,34022.333491,36357.675929,1,119,1,80,3,4,2,2.55,3,2
86409,9,2,27960.359678,28307.578582,1,124,2,21,4,3,5,1.47,1,2
86413,9,2,104922.046554,121496.52817,2,120,2,44,3,4,1,5,2,3
86415,9,2,83292.114047,83460.922658,2,123,2,21,7,4,5,0.84,1,1
86416,9,2,44211.314572,44522.073852,2,125,2,51,7,3,5,0.2,2,1
86418,9,2,17335.4181,17607.214153,1,123,1,57,4,4,1,5,2,3
86420,9,2,16067.804129,17458.93465,1,130,1,80,3,5,1,1.32,3,2
86424,9,2,32329.927923,34504.294725,1,128,1,23,1,3,1,1.22,1,1
86425,9,2,24259.115981,27521.266974,1,128,2,25,1,3,3,0.13,1,1
86426,9,2,22538.20336,24294.258781,1,129,2,75,6,1,1,5,3,3
86428,9,2,32492.19452,33497.493011,1,126,1,39,3,4,1,0.74,1,1
86430,9,2,10454.268793,10239.964119,1,127,1,66,1,5,1,4.11,3,3
86432,9,2,16387.08532,17927.006654,2,128,1,80,6,4,1,0.82,3,1
86433,9,2,79765.280687,79560.899251,2,131,1,78,3,4,1,2.98,3,2
86435,9,2,9002.514699,11344.197645,1,121,1,72,1,1,1,1.44,3,2
86436,9,2,53269.252282,54739.949819,1,126,2,30,3,5,1,1.69,1,2
86439,9,2,10854.621051,12207.075185,1,126,1,67,1,1,6,2.49,3,2
86441,9,2,23740.206604,25154.477913,2,122,2,50,6,5,1,4.12,2,3
86443,9,2,118233.730848,122869.397649,2,123,1,59,3,5,1,5,2,3
86444,9,2,21408.767722,21346.59652,2,124,1,44,4,5,1,0.51,2,1
86445,9,2,15150.70637,15676.170163,2,129,1,51,6,5,1,4.46,2,3
86446,9,2,169847.956842,169653.762617,2,121,2,51,3,5,5,5,2,3
86447,9,2,67911.651459,68049.288397,2,131,2,22,3,3,5,0.75,1,1
86451,9,2,6625.340322,6857.420201,1,124,1,63,2,4,1,2.47,2,2
86452,9,2,23349.104772,22974.896483,2,129,1,45,4,3,1,2.12,2,2
86453,9,2,24620.527802,26136.514459,2,130,2,36,7,5,1,5,1,3
86456,9,2,30422.087051,30777.317538,2,128,2,36,2,4,3,3.72,1,3
86458,9,2,37096.886738,39300.188564,1,132,2,44,4,5,1,5,2,3
86459,9,2,16698.038717,18990.327162,1,127,2,50,2,5,1,0.75,2,1
86460,9,2,61007.647451,62553.923968,1,130,2,37,3,4,6,0.6,1,1
86461,9,2,22875.997312,23928.976208,1,127,2,31,2,4,1,1.89,1,2
86463,9,1,9760.471376,0,1,123,1,66,4,4,1,5,3,3
86467,9,2,29495.184101,29654.279519,1,123,2,23,1,5,5,1.36,1,2
86472,9,2,102699.198662,104496.113097,2,120,2,30,3,5,3,4.38,1,3
86473,9,2,10495.865944,10050.033571,1,128,2,62,1,1,1,0.82,2,1
86474,9,2,12060.354947,11988.966817,2,127,1,76,1,1,1,0.87,3,1
86477,9,2,40569.689363,42402.720943,2,131,2,80,3,5,1,1.44,3,2
86479,9,2,51404.489708,52020.564576,2,132,2,21,3,4,5,5,1,3
86480,9,2,8301.180674,8017.821555,1,124,1,65,2,3,1,2.7,3,2
86482,9,2,27439.46383,27144.101745,2,132,2,46,3,1,1,0.98,2,1
86483,9,2,15985.055929,16119.531221,1,133,1,22,6,4,5,4.03,1,3
86487,9,2,35942.315089,36096.616155,2,123,1,43,2,4,5,3.42,2,2
86493,9,2,47163.489239,48461.700126,2,124,2,44,3,5,3,0.74,2,1
86494,9,2,36308.085448,38585.540279,1,131,2,80,3,1,2,3.23,3,2
86495,9,2,17485.738834,18846.775207,2,128,2,68,6,5,1,2.75,3,2
86496,9,2,22829.070756,23886.931687,2,128,2,52,6,4,1,0.6,2,1
86498,9,2,10874.850322,11109.785774,1,121,2,73,1,5,3,5,3,3
86500,9,2,10449.199142,14068.051801,2,133,1,60,4,3,2,0.98,2,1
86505,9,2,11350.871361,11279.560958,2,126,1,64,4,4,1,4.27,2,3
86506,9,2,86480.893118,92969.945651,1,125,1,24,3,1,5,4.7,1,3
86507,9,2,27786.547746,28885.673062,2,132,1,30,1,4,1,1.55,1,2
86510,9,2,31964.793964,34495.753633,1,129,2,36,2,4,1,1.1,1,1
86512,9,2,145399.266194,174545.304197,2,120,1,59,3,5,1,4.06,2,3
86514,9,2,48501.603548,48264.844812,1,120,1,44,3,3,1,1.91,2,2
86515,9,2,7396.064056,7244.450286,1,121,1,61,1,1,1,0.78,2,1
86516,9,2,84812.166401,92955.350931,2,123,1,71,3,3,1,4.37,3,3
86517,9,2,33238.358583,35473.822381,1,128,1,25,1,3,5,1.41,1,2
86518,9,2,28034.779509,27757.33553,2,125,1,26,4,5,5,1.64,1,2
86520,9,2,146197.861206,150234.201593,2,127,2,39,3,5,1,5,1,3
86521,9,2,16753.798695,16604.281793,1,121,1,50,1,1,4,2.12,2,2
86522,9,2,48072.151194,47772.929376,2,130,2,57,3,1,1,0.92,2,1
86525,9,2,10686.933146,10619.793851,1,124,1,68,4,3,3,1.47,3,2
86526,9,2,34215.676196,35018.847822,1,132,1,32,4,4,5,1.7,1,2
86528,9,2,24500.079076,24546.678148,2,131,2,37,4,4,5,1.76,1,2
86530,9,2,62644.193931,62254.26943,2,131,2,58,3,5,3,0.51,2,1
86534,9,2,26185.826443,26242.048832,1,129,2,43,4,4,3,2.2,2,2
86537,9,2,32007.505032,33453.677493,2,126,2,80,3,3,1,1.56,3,2
86540,9,2,30326.984648,30457.17899,1,125,1,43,2,1,5,0.56,2,1
86542,9,2,160850.035952,159320.211317,2,123,1,64,3,3,1,3.75,2,3
86546,9,2,153149.454821,151692.869453,2,125,1,69,3,5,1,4.99,3,3
86549,9,1,21679.608189,0,2,132,1,44,4,4,1,2.46,2,2
86551,9,2,24619.598522,24563.983389,2,132,1,25,4,3,6,0.65,1,1
86552,9,2,53975.773543,54920.180587,1,121,2,37,3,3,3,1.06,1,1
86553,9,2,33182.948001,34156.09028,1,122,1,35,1,2,1,4.18,1,3
86555,9,2,25805.615287,27308.211931,2,133,1,33,4,3,5,1.09,1,1
86556,9,2,31438.584083,31188.429608,2,131,2,31,4,4,1,2.81,1,2
86557,9,2,18367.485864,19471.736929,1,120,2,52,1,4,3,2.58,2,2
86558,9,2,8653.061467,10654.773012,2,119,1,60,4,2,4,1.68,2,2
86560,9,2,29671.144939,31666.693853,1,120,1,24,1,1,6,1.65,1,2
86563,9,2,28672.47378,29122.019625,2,131,1,58,4,4,1,5,2,3
86564,9,2,16249.219349,16147.1357,1,132,1,64,4,5,3,5,2,3
86565,9,2,43750.165689,43696.419262,2,130,1,66,3,4,1,5,3,3
86566,9,2,18049.711772,18329.700433,1,123,2,40,4,4,5,2.01,2,2
86567,9,2,35580.982086,37812.828755,1,125,2,80,3,2,2,0.31,3,1
86568,9,2,88337.659219,87386.780755,1,130,2,46,3,4,1,3.99,2,3
86569,9,2,37917.796374,39138.951576,2,121,1,23,1,4,6,3.12,1,2
86572,9,2,20566.072327,20783.109641,1,129,2,40,6,4,1,0.85,2,1
86573,9,2,19092.199402,21175.810319,2,122,1,65,6,5,5,1.52,3,2
86574,9,2,94500.976184,97424.807282,2,131,1,30,3,4,5,2.98,1,2
86575,9,2,60008.698024,62392.773979,2,124,1,27,3,5,1,1.08,1,1
86579,9,2,140493.07476,163654.139657,2,121,1,47,3,5,1,5,2,3
86580,9,2,147497.428691,177064.054262,1,121,1,59,3,4,3,1.51,2,2
86581,9,2,145269.688587,143888.046693,2,124,1,65,3,4,1,5,3,3
86583,9,2,13040.407962,13653.854704,2,129,1,70,4,4,2,2.19,3,2
86584,9,2,25772.41075,26172.194574,1,123,2,52,4,3,2,5,2,3
86586,9,2,16764.658647,17022.592123,2,133,2,28,1,2,1,2.15,1,2
86588,9,2,6206.498299,8308.602404,1,133,1,65,1,1,1,2.79,3,2
86590,9,2,27325.478399,29191.636248,1,122,2,42,7,5,1,4.08,2,3
86591,9,2,23892.125795,24267.805187,1,127,1,53,2,3,1,0.75,2,1
86592,9,2,27827.472616,27825.892761,2,131,1,28,4,4,5,4.37,1,3
86594,9,1,26689.378359,0,1,128,1,38,1,3,1,0.84,1,1
86597,9,2,40695.852484,40645.858235,1,121,1,69,3,4,1,1.26,3,1
86599,9,2,76371.459501,81921.13992,2,132,1,27,3,4,6,1.73,1,2
86600,9,2,57701.641484,62038.444519,2,130,2,25,3,3,1,1.26,1,1
86603,9,1,17014.596795,0,1,123,2,53,2,4,1,5,2,3
86604,9,2,43740.954106,47527.991572,1,125,1,80,3,4,3,1.61,3,2
86606,9,2,163247.032895,167975.744836,1,127,2,50,3,4,3,5,2,3
86607,9,2,35999.644965,34883.587268,1,132,2,30,4,5,5,3.4,1,2
86609,9,2,22779.756516,24053.07522,2,131,1,33,4,1,5,0,1,1
86610,9,2,18497.758679,19355.327344,1,128,2,52,1,1,1,2.7,2,2
86613,9,2,70605.545131,72554.876065,2,123,2,38,3,1,1,3.52,1,3
86617,9,2,24494.468888,25463.372657,1,120,1,39,1,1,2,0.01,1,1
86618,9,2,26033.343838,27364.376236,2,127,2,34,6,5,1,1.24,1,1
86620,9,2,43072.204313,46089.682742,1,128,1,58,3,4,2,1.69,2,2
86621,9,2,41104.919358,40904.267255,1,130,1,48,3,2,5,0.76,2,1
86623,9,1,136825.327026,0,1,126,1,55,3,4,2,5,2,3
86624,9,2,133193.187311,136593.711328,2,131,1,51,3,5,1,5,2,3
86626,9,2,19295.224479,19598.546281,2,119,2,41,6,5,5,4.96,2,3
86627,9,2,16444.849293,16380.582708,1,125,2,68,4,4,5,1.02,3,1
86628,9,2,16035.444165,16018.196896,1,124,2,80,4,1,5,1.47,3,2
86629,9,2,96436.210802,109037.684638,2,122,2,23,3,5,6,1.52,1,2
86630,9,1,22779.756516,0,2,131,1,35,4,4,1,4.53,1,3
86632,9,2,26774.129986,27046.920272,2,131,2,24,4,2,4,0.33,1,1
86633,9,2,40537.814521,40494.826023,2,126,2,62,3,5,3,1.69,2,2
86637,9,2,23985.289296,24357.35114,1,123,2,40,4,5,1,4.23,2,3
86638,9,2,24003.104338,24952.57168,1,125,1,39,1,2,6,0.68,1,1
86639,9,2,16009.648668,16044.022252,1,133,2,46,4,3,1,0.89,2,1
86640,9,2,24328.560239,25282.425927,1,125,1,59,3,3,5,0.75,2,1
86641,9,2,121245.486388,122097.71529,1,125,2,59,3,3,1,3.01,2,2
86644,9,2,12199.401669,13255.61071,1,131,1,80,3,3,3,1.14,3,1
86645,9,2,32685.618706,32333.786303,2,132,2,45,3,5,5,1.61,2,2
86646,9,2,17683.461699,19345.205651,2,122,1,80,6,5,1,4.12,3,3
